ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_DECH
2017,84,Auvergne-Rhône-Alpes,01,Ain,02A,Déchets dangereux,1794.70767
2017,84,Auvergne-Rhône-Alpes,01,Ain,02B,Matériaux recyclables,35035.538659999998
2017,84,Auvergne-Rhône-Alpes,01,Ain,02C,Déchets verts,44931.318149999999
2017,84,Auvergne-Rhône-Alpes,01,Ain,02D,Encombrants,35796.36563
2017,84,Auvergne-Rhône-Alpes,01,Ain,02E,Déblais et gravats,38816.669809999999
2017,84,Auvergne-Rhône-Alpes,01,Ain,02F,DEEE,5684.5272199999999
2017,84,Auvergne-Rhône-Alpes,01,Ain,02Z,Autres déchets,48.512079999999997
2017,84,Auvergne-Rhône-Alpes,03,Allier,02A,Déchets dangereux,771.96807999999999
2017,84,Auvergne-Rhône-Alpes,03,Allier,02B,Matériaux recyclables,15464.82762
2017,84,Auvergne-Rhône-Alpes,03,Allier,02C,Déchets verts,27699.278920000001
2017,84,Auvergne-Rhône-Alpes,03,Allier,02D,Encombrants,18938.56828
2017,84,Auvergne-Rhône-Alpes,03,Allier,02E,Déblais et gravats,16978.984980000001
2017,84,Auvergne-Rhône-Alpes,03,Allier,02F,DEEE,3162.9613199999999
2017,84,Auvergne-Rhône-Alpes,03,Allier,02Z,Autres déchets,11.013730000000001
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02A,Déchets dangereux,728.25760000000002
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02B,Matériaux recyclables,18065.982090000001
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02C,Déchets verts,20822.15884
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02D,Encombrants,22620.86418
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02E,Déblais et gravats,22058.600310000002
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02F,DEEE,2682.9004
2017,84,Auvergne-Rhône-Alpes,07,Ardèche,02Z,Autres déchets,102.1525
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02A,Déchets dangereux,280.11702000000002
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02B,Matériaux recyclables,7725.2311300000001
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02C,Déchets verts,8871.3388300000006
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02D,Encombrants,7166.94535
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02E,Déblais et gravats,7485.95478
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02F,DEEE,975.29308000000003
2017,84,Auvergne-Rhône-Alpes,15,Cantal,02Z,Autres déchets,9.6872100000000003
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02A,Déchets dangereux,1192.6730600000001
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02B,Matériaux recyclables,26586.261879999998
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02C,Déchets verts,32745.158820000001
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02D,Encombrants,36431.58685
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02E,Déblais et gravats,40152.410309999999
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02F,DEEE,3445.2543099999998
2017,84,Auvergne-Rhône-Alpes,26,Drôme,02Z,Autres déchets,24.901610000000002
2017,84,Auvergne-Rhône-Alpes,38,Isère,02A,Déchets dangereux,3116.4147600000001
2017,84,Auvergne-Rhône-Alpes,38,Isère,02B,Matériaux recyclables,67297.16923
2017,84,Auvergne-Rhône-Alpes,38,Isère,02C,Déchets verts,92502.407250000004
2017,84,Auvergne-Rhône-Alpes,38,Isère,02D,Encombrants,89302.105479999998
2017,84,Auvergne-Rhône-Alpes,38,Isère,02E,Déblais et gravats,94083.171239999996
2017,84,Auvergne-Rhône-Alpes,38,Isère,02F,DEEE,10475.65848
2017,84,Auvergne-Rhône-Alpes,38,Isère,02Z,Autres déchets,8944.7254300000004
2017,84,Auvergne-Rhône-Alpes,42,Loire,02A,Déchets dangereux,1619.89267
2017,84,Auvergne-Rhône-Alpes,42,Loire,02B,Matériaux recyclables,34020.454089999999
2017,84,Auvergne-Rhône-Alpes,42,Loire,02C,Déchets verts,47821.938370000003
2017,84,Auvergne-Rhône-Alpes,42,Loire,02D,Encombrants,43639.552799999998
2017,84,Auvergne-Rhône-Alpes,42,Loire,02E,Déblais et gravats,36220.438829999999
2017,84,Auvergne-Rhône-Alpes,42,Loire,02F,DEEE,5348.4124000000002
2017,84,Auvergne-Rhône-Alpes,42,Loire,02Z,Autres déchets,21.325749999999999
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02A,Déchets dangereux,574.78336999999999
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02B,Matériaux recyclables,12563.04729
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02C,Déchets verts,11911.412039999999
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02D,Encombrants,11084.624900000001
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02E,Déblais et gravats,12827.27666
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02F,DEEE,2057.0744500000001
2017,84,Auvergne-Rhône-Alpes,43,Haute-Loire,02Z,Autres déchets,9.6291600000000006
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02A,Déchets dangereux,1636.0239999999999
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02B,Matériaux recyclables,26410.205249999999
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02C,Déchets verts,32214.207259999999
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02D,Encombrants,33614.92873
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02E,Déblais et gravats,35730.367180000001
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02F,DEEE,4199.1028999999999
2017,84,Auvergne-Rhône-Alpes,63,Puy-de-Dôme,02Z,Autres déchets,22.184519999999999
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02A,Déchets dangereux,2708.6977000000002
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02B,Matériaux recyclables,51298.320679999997
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02C,Déchets verts,58412.56422
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02D,Encombrants,55082.077019999997
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02E,Déblais et gravats,56933.745490000001
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02F,DEEE,9308.9589199999991
2017,84,Auvergne-Rhône-Alpes,69,Rhône,02Z,Autres déchets,15.338559999999999
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02A,Déchets dangereux,1246.6898200000001
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02B,Matériaux recyclables,28457.79826
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02C,Déchets verts,28834.904750000002
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02D,Encombrants,27230.11664
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02E,Déblais et gravats,31493.364669999999
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02F,DEEE,4491.0341900000003
2017,84,Auvergne-Rhône-Alpes,73,Savoie,02Z,Autres déchets,35.472380000000001
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02A,Déchets dangereux,1600.08383
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02B,Matériaux recyclables,57142.642809999998
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02C,Déchets verts,58468.273110000002
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02D,Encombrants,48477.281750000002
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02E,Déblais et gravats,43741.333290000002
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02F,DEEE,6974.1695900000004
2017,84,Auvergne-Rhône-Alpes,74,Haute-Savoie,02Z,Autres déchets,281.32819999999998
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02A,Déchets dangereux,1315.1263799999999
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02B,Matériaux recyclables,22801.915669999998
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02C,Déchets verts,35426.608659999998
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02D,Encombrants,21714.06106
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02E,Déblais et gravats,33372.063139999998
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02F,DEEE,3735.37219
2017,27,Bourgogne-Franche-Comté,21,Cote-d'Or,02Z,Autres déchets,42.360349999999997
2017,27,Bourgogne-Franche-Comté,25,Doubs,02A,Déchets dangereux,1010.85255
2017,27,Bourgogne-Franche-Comté,25,Doubs,02B,Matériaux recyclables,24124.57487
2017,27,Bourgogne-Franche-Comté,25,Doubs,02C,Déchets verts,35595.409549999997
2017,27,Bourgogne-Franche-Comté,25,Doubs,02D,Encombrants,30146.652389999999
2017,27,Bourgogne-Franche-Comté,25,Doubs,02E,Déblais et gravats,29385.293460000001
2017,27,Bourgogne-Franche-Comté,25,Doubs,02F,DEEE,3859.93516
2017,27,Bourgogne-Franche-Comté,25,Doubs,02Z,Autres déchets,93.454149999999998
2017,27,Bourgogne-Franche-Comté,39,Jura,02A,Déchets dangereux,491.786
2017,27,Bourgogne-Franche-Comté,39,Jura,02B,Matériaux recyclables,12828.172
2017,27,Bourgogne-Franche-Comté,39,Jura,02C,Déchets verts,12142.89
2017,27,Bourgogne-Franche-Comté,39,Jura,02D,Encombrants,13047.937
2017,27,Bourgogne-Franche-Comté,39,Jura,02E,Déblais et gravats,12246.59
2017,27,Bourgogne-Franche-Comté,39,Jura,02F,DEEE,1839.723
2017,27,Bourgogne-Franche-Comté,39,Jura,02Z,Autres déchets,1552.5509999999999
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02A,Déchets dangereux,541.71713
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02B,Matériaux recyclables,8805.3390099999997
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02C,Déchets verts,14678.728160000001
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02D,Encombrants,15377.19443
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02E,Déblais et gravats,5448.7312599999996
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02F,DEEE,2427.0949700000001
2017,27,Bourgogne-Franche-Comté,58,Nièvre,02Z,Autres déchets,6.7755099999999997
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02A,Déchets dangereux,673.03538000000003
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02B,Matériaux recyclables,13374.048479999999
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02C,Déchets verts,16033.756960000001
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02D,Encombrants,21405.993460000002
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02E,Déblais et gravats,12808.974410000001
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02F,DEEE,2701.0211599999998
2017,27,Bourgogne-Franche-Comté,70,Haute-Saône,02Z,Autres déchets,218.41242
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02A,Déchets dangereux,1364.36464
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02B,Matériaux recyclables,31978.066070000001
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02C,Déchets verts,45870.603840000003
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02D,Encombrants,30869.690210000001
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02E,Déblais et gravats,27039.07675
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02F,DEEE,4877.6461399999998
2017,27,Bourgogne-Franche-Comté,71,Saône-et-Loire,02Z,Autres déchets,73.138210000000001
2017,27,Bourgogne-Franche-Comté,89,Yonne,02A,Déchets dangereux,976.49866999999995
2017,27,Bourgogne-Franche-Comté,89,Yonne,02B,Matériaux recyclables,14691.150089999999
2017,27,Bourgogne-Franche-Comté,89,Yonne,02C,Déchets verts,27193.004000000001
2017,27,Bourgogne-Franche-Comté,89,Yonne,02D,Encombrants,25388.52275
2017,27,Bourgogne-Franche-Comté,89,Yonne,02E,Déblais et gravats,25522.114369999999
2017,27,Bourgogne-Franche-Comté,89,Yonne,02F,DEEE,3373.1996399999998
2017,27,Bourgogne-Franche-Comté,89,Yonne,02Z,Autres déchets,5.3719999999999999
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02A,Déchets dangereux,355.32952
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02B,Matériaux recyclables,4503.7108500000004
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02C,Déchets verts,6084
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02D,Encombrants,6361.3159699999997
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02E,Déblais et gravats,5433.0907900000002
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02F,DEEE,933.93658000000005
2017,27,Bourgogne-Franche-Comté,90,Territoire-de-Belfort,02Z,Autres déchets,9.7742599999999999
2017,53,Bretagne,22,Cotes-d'Armor,02A,Déchets dangereux,1595.00667
2017,53,Bretagne,22,Cotes-d'Armor,02B,Matériaux recyclables,33767.046690000003
2017,53,Bretagne,22,Cotes-d'Armor,02C,Déchets verts,142159.73089000001
2017,53,Bretagne,22,Cotes-d'Armor,02D,Encombrants,45861.300949999997
2017,53,Bretagne,22,Cotes-d'Armor,02E,Déblais et gravats,67053.279980000007
2017,53,Bretagne,22,Cotes-d'Armor,02F,DEEE,5441.4017299999996
2017,53,Bretagne,22,Cotes-d'Armor,02Z,Autres déchets,91.728080000000006
2017,53,Bretagne,29,Finistère,02A,Déchets dangereux,2851.0127600000001
2017,53,Bretagne,29,Finistère,02B,Matériaux recyclables,41019.715219999998
2017,53,Bretagne,29,Finistère,02C,Déchets verts,155675.24880999999
2017,53,Bretagne,29,Finistère,02D,Encombrants,67321.180519999994
2017,53,Bretagne,29,Finistère,02E,Déblais et gravats,73634.578980000006
2017,53,Bretagne,29,Finistère,02F,DEEE,7983.7742500000004
2017,53,Bretagne,29,Finistère,02Z,Autres déchets,57.133009999999999
2017,53,Bretagne,35,Ille-et-Vilaine,02A,Déchets dangereux,2167.5040300000001
2017,53,Bretagne,35,Ille-et-Vilaine,02B,Matériaux recyclables,34225.735860000001
2017,53,Bretagne,35,Ille-et-Vilaine,02C,Déchets verts,95362.673980000007
2017,53,Bretagne,35,Ille-et-Vilaine,02D,Encombrants,59344.505380000002
2017,53,Bretagne,35,Ille-et-Vilaine,02E,Déblais et gravats,60218.173849999999
2017,53,Bretagne,35,Ille-et-Vilaine,02F,DEEE,7200.5907900000002
2017,53,Bretagne,35,Ille-et-Vilaine,02Z,Autres déchets,52.428910000000002
2017,53,Bretagne,56,Morbihan,02A,Déchets dangereux,1724.7573
2017,53,Bretagne,56,Morbihan,02B,Matériaux recyclables,37853.427600000003
2017,53,Bretagne,56,Morbihan,02C,Déchets verts,95459.348910000001
2017,53,Bretagne,56,Morbihan,02D,Encombrants,51613.222860000002
2017,53,Bretagne,56,Morbihan,02E,Déblais et gravats,61262.33354
2017,53,Bretagne,56,Morbihan,02F,DEEE,6940.6737700000003
2017,53,Bretagne,56,Morbihan,02Z,Autres déchets,10.275829999999999
2017,24,Centre-Val de Loire,18,Cher,02A,Déchets dangereux,1559.8286000000001
2017,24,Centre-Val de Loire,18,Cher,02B,Matériaux recyclables,11110.574280000001
2017,24,Centre-Val de Loire,18,Cher,02C,Déchets verts,29149.55026
2017,24,Centre-Val de Loire,18,Cher,02D,Encombrants,17487.011490000001
2017,24,Centre-Val de Loire,18,Cher,02E,Déblais et gravats,13380.764090000001
2017,24,Centre-Val de Loire,18,Cher,02F,DEEE,1925.1087199999999
2017,24,Centre-Val de Loire,18,Cher,02Z,Autres déchets,7785.8255300000001
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02A,Déchets dangereux,864.86743000000001
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02B,Matériaux recyclables,16682.46009
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02C,Déchets verts,32424.36609
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02D,Encombrants,35932.70003
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02E,Déblais et gravats,29016.17006
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02F,DEEE,3005.0548199999998
2017,24,Centre-Val de Loire,28,Eure-et-Loir,02Z,Autres déchets,6.8841099999999997
2017,24,Centre-Val de Loire,36,Indre,02A,Déchets dangereux,537.30651
2017,24,Centre-Val de Loire,36,Indre,02B,Matériaux recyclables,5629.3338899999999
2017,24,Centre-Val de Loire,36,Indre,02C,Déchets verts,18717.73184
2017,24,Centre-Val de Loire,36,Indre,02D,Encombrants,14383.908960000001
2017,24,Centre-Val de Loire,36,Indre,02E,Déblais et gravats,10630.17807
2017,24,Centre-Val de Loire,36,Indre,02F,DEEE,2027.9689599999999
2017,24,Centre-Val de Loire,36,Indre,02Z,Autres déchets,1177.6506300000001
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02A,Déchets dangereux,1092.52189
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02B,Matériaux recyclables,13197.55602
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02C,Déchets verts,41415.20665
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02D,Encombrants,41760.809450000001
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02E,Déblais et gravats,31463.376420000001
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02F,DEEE,3612.5079900000001
2017,24,Centre-Val de Loire,37,Indre-et-Loire,02Z,Autres déchets,6.7363
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02A,Déchets dangereux,761.14101000000005
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02B,Matériaux recyclables,9931.2840799999994
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02C,Déchets verts,30884.774069999999
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02D,Encombrants,31264.61219
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02E,Déblais et gravats,23237.829979999999
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02F,DEEE,2576.46612
2017,24,Centre-Val de Loire,41,Loir-et-Cher,02Z,Autres déchets,5.3514999999999997
2017,24,Centre-Val de Loire,45,Loiret,02A,Déchets dangereux,1324.9406300000001
2017,24,Centre-Val de Loire,45,Loiret,02B,Matériaux recyclables,21102.338009999999
2017,24,Centre-Val de Loire,45,Loiret,02C,Déchets verts,59379.855100000001
2017,24,Centre-Val de Loire,45,Loiret,02D,Encombrants,55627.049939999997
2017,24,Centre-Val de Loire,45,Loiret,02E,Déblais et gravats,40045.825149999997
2017,24,Centre-Val de Loire,45,Loiret,02F,DEEE,3904.7390500000001
2017,24,Centre-Val de Loire,45,Loiret,02Z,Autres déchets,24.367139999999999
2017,94,Corse,2A,Corse-du-Sud,02A,Déchets dangereux,91.267939999999996
2017,94,Corse,2A,Corse-du-Sud,02B,Matériaux recyclables,4996.1764400000002
2017,94,Corse,2A,Corse-du-Sud,02C,Déchets verts,5805.8476899999996
2017,94,Corse,2A,Corse-du-Sud,02D,Encombrants,10172.422560000001
2017,94,Corse,2A,Corse-du-Sud,02E,Déblais et gravats,4642.2259000000004
2017,94,Corse,2A,Corse-du-Sud,02F,DEEE,1452.42869
2017,94,Corse,2A,Corse-du-Sud,02Z,Autres déchets,15.048999999999999
2017,94,Corse,2B,Haute-Corse,02A,Déchets dangereux,112.16705
2017,94,Corse,2B,Haute-Corse,02B,Matériaux recyclables,7340.9385700000003
2017,94,Corse,2B,Haute-Corse,02C,Déchets verts,5178.2123099999999
2017,94,Corse,2B,Haute-Corse,02D,Encombrants,11639.507449999999
2017,94,Corse,2B,Haute-Corse,02E,Déblais et gravats,4687.1621100000002
2017,94,Corse,2B,Haute-Corse,02F,DEEE,2374.6212999999998
2017,94,Corse,2B,Haute-Corse,02Z,Autres déchets,448.51
2017,97,Dom-Com,971,Guadeloupe,02A,Déchets dangereux,91.387
2017,97,Dom-Com,971,Guadeloupe,02B,Matériaux recyclables,2752.7220000000002
2017,97,Dom-Com,971,Guadeloupe,02C,Déchets verts,15341.546
2017,97,Dom-Com,971,Guadeloupe,02D,Encombrants,8907.0280000000002
2017,97,Dom-Com,971,Guadeloupe,02E,Déblais et gravats,256.24
2017,97,Dom-Com,971,Guadeloupe,02F,DEEE,1762.23
2017,97,Dom-Com,971,Guadeloupe,02Z,Autres déchets,100.1
2017,97,Dom-Com,972,Martinique,02A,Déchets dangereux,204.54499999999999
2017,97,Dom-Com,972,Martinique,02B,Matériaux recyclables,3631.9589999999998
2017,97,Dom-Com,972,Martinique,02C,Déchets verts,13860.117
2017,97,Dom-Com,972,Martinique,02D,Encombrants,8520.44
2017,97,Dom-Com,972,Martinique,02E,Déblais et gravats,810.59799999999996
2017,97,Dom-Com,972,Martinique,02F,DEEE,1247.894
2017,97,Dom-Com,973,Guyane,02A,Déchets dangereux,56.89
2017,97,Dom-Com,973,Guyane,02B,Matériaux recyclables,1172.5999999999999
2017,97,Dom-Com,973,Guyane,02C,Déchets verts,380
2017,97,Dom-Com,973,Guyane,02D,Encombrants,1039
2017,97,Dom-Com,973,Guyane,02E,Déblais et gravats,131
2017,97,Dom-Com,973,Guyane,02F,DEEE,141
2017,97,Dom-Com,973,Guyane,02Z,Autres déchets,5
2017,97,Dom-Com,974,Réunion,02A,Déchets dangereux,21138.144
2017,97,Dom-Com,974,Réunion,02B,Matériaux recyclables,17389.38
2017,97,Dom-Com,974,Réunion,02C,Déchets verts,20698.84
2017,97,Dom-Com,974,Réunion,02D,Encombrants,30217.35
2017,97,Dom-Com,974,Réunion,02E,Déblais et gravats,21065.93
2017,97,Dom-Com,974,Réunion,02F,DEEE,4450.6589999999997
2017,97,Dom-Com,974,Réunion,02Z,Autres déchets,43349.26
2017,44,Grand-Est,08,Ardennes,02A,Déchets dangereux,421.12099999999998
2017,44,Grand-Est,08,Ardennes,02B,Matériaux recyclables,12225.699000000001
2017,44,Grand-Est,08,Ardennes,02C,Déchets verts,12455.44
2017,44,Grand-Est,08,Ardennes,02D,Encombrants,23217.39
2017,44,Grand-Est,08,Ardennes,02E,Déblais et gravats,12056.68
2017,44,Grand-Est,08,Ardennes,02F,DEEE,1248.6479999999999
2017,44,Grand-Est,08,Ardennes,02Z,Autres déchets,4.2990000000000004
2017,44,Grand-Est,10,Aube,02A,Déchets dangereux,314.89704999999998
2017,44,Grand-Est,10,Aube,02B,Matériaux recyclables,4736.1211300000004
2017,44,Grand-Est,10,Aube,02C,Déchets verts,14885.248149999999
2017,44,Grand-Est,10,Aube,02D,Encombrants,20011.717209999999
2017,44,Grand-Est,10,Aube,02E,Déblais et gravats,13369.71594
2017,44,Grand-Est,10,Aube,02F,DEEE,1720.0557799999999
2017,44,Grand-Est,10,Aube,02Z,Autres déchets,899.63610000000006
2017,44,Grand-Est,51,Marne,02A,Déchets dangereux,1672.5246299999999
2017,44,Grand-Est,51,Marne,02B,Matériaux recyclables,21413.04162
2017,44,Grand-Est,51,Marne,02C,Déchets verts,23397.744439999999
2017,44,Grand-Est,51,Marne,02D,Encombrants,32183.772799999999
2017,44,Grand-Est,51,Marne,02E,Déblais et gravats,23867.623619999998
2017,44,Grand-Est,51,Marne,02F,DEEE,3387.0658899999999
2017,44,Grand-Est,51,Marne,02Z,Autres déchets,6.7016499999999999
2017,44,Grand-Est,52,Haute-Marne,02A,Déchets dangereux,402.49725000000001
2017,44,Grand-Est,52,Haute-Marne,02B,Matériaux recyclables,6319.7126799999996
2017,44,Grand-Est,52,Haute-Marne,02C,Déchets verts,9855.3916900000004
2017,44,Grand-Est,52,Haute-Marne,02D,Encombrants,11949.253220000001
2017,44,Grand-Est,52,Haute-Marne,02E,Déblais et gravats,9441.3106800000005
2017,44,Grand-Est,52,Haute-Marne,02F,DEEE,1762.4798499999999
2017,44,Grand-Est,52,Haute-Marne,02Z,Autres déchets,16.192049999999998
2017,44,Grand-Est,54,Meurthe-et-Moselle,02A,Déchets dangereux,2216.6744899999999
2017,44,Grand-Est,54,Meurthe-et-Moselle,02B,Matériaux recyclables,24011.978469999998
2017,44,Grand-Est,54,Meurthe-et-Moselle,02C,Déchets verts,17869.980579999999
2017,44,Grand-Est,54,Meurthe-et-Moselle,02D,Encombrants,46481.116580000002
2017,44,Grand-Est,54,Meurthe-et-Moselle,02E,Déblais et gravats,29445.693869999999
2017,44,Grand-Est,54,Meurthe-et-Moselle,02F,DEEE,3371.2476200000001
2017,44,Grand-Est,54,Meurthe-et-Moselle,02Z,Autres déchets,89.086389999999994
2017,44,Grand-Est,55,Meuse,02A,Déchets dangereux,457.43844000000001
2017,44,Grand-Est,55,Meuse,02B,Matériaux recyclables,7945.0361000000003
2017,44,Grand-Est,55,Meuse,02C,Déchets verts,7724.6458300000004
2017,44,Grand-Est,55,Meuse,02D,Encombrants,12401.928190000001
2017,44,Grand-Est,55,Meuse,02E,Déblais et gravats,7819.4431400000003
2017,44,Grand-Est,55,Meuse,02F,DEEE,1101.84184
2017,44,Grand-Est,55,Meuse,02Z,Autres déchets,891.76853000000006
2017,44,Grand-Est,57,Moselle,02A,Déchets dangereux,2067.5700700000002
2017,44,Grand-Est,57,Moselle,02B,Matériaux recyclables,42625.385840000003
2017,44,Grand-Est,57,Moselle,02C,Déchets verts,49281.626839999997
2017,44,Grand-Est,57,Moselle,02D,Encombrants,71555.878899999996
2017,44,Grand-Est,57,Moselle,02E,Déblais et gravats,63176.972560000002
2017,44,Grand-Est,57,Moselle,02F,DEEE,5339.78323
2017,44,Grand-Est,57,Moselle,02Z,Autres déchets,45.641689999999997
2017,44,Grand-Est,67,Bas-Rhin,02A,Déchets dangereux,2469.2338399999999
2017,44,Grand-Est,67,Bas-Rhin,02B,Matériaux recyclables,43452.746339999998
2017,44,Grand-Est,67,Bas-Rhin,02C,Déchets verts,47631.707860000002
2017,44,Grand-Est,67,Bas-Rhin,02D,Encombrants,56284.7906
2017,44,Grand-Est,67,Bas-Rhin,02E,Déblais et gravats,48942.830320000001
2017,44,Grand-Est,67,Bas-Rhin,02F,DEEE,7602.7546400000001
2017,44,Grand-Est,67,Bas-Rhin,02Z,Autres déchets,126.64471
2017,44,Grand-Est,68,Haut-Rhin,02A,Déchets dangereux,1899.21459
2017,44,Grand-Est,68,Haut-Rhin,02B,Matériaux recyclables,30760.253929999999
2017,44,Grand-Est,68,Haut-Rhin,02C,Déchets verts,31141.32518
2017,44,Grand-Est,68,Haut-Rhin,02D,Encombrants,48391.839999999997
2017,44,Grand-Est,68,Haut-Rhin,02E,Déblais et gravats,44485.980230000001
2017,44,Grand-Est,68,Haut-Rhin,02F,DEEE,5141.9625599999999
2017,44,Grand-Est,68,Haut-Rhin,02Z,Autres déchets,83.583960000000005
2017,44,Grand-Est,88,Vosges,02A,Déchets dangereux,503.86194999999998
2017,44,Grand-Est,88,Vosges,02B,Matériaux recyclables,16113.96355
2017,44,Grand-Est,88,Vosges,02C,Déchets verts,16005.232959999999
2017,44,Grand-Est,88,Vosges,02D,Encombrants,17838.622319999999
2017,44,Grand-Est,88,Vosges,02E,Déblais et gravats,15602.18245
2017,44,Grand-Est,88,Vosges,02F,DEEE,2963.6463399999998
2017,44,Grand-Est,88,Vosges,02Z,Autres déchets,14805.624739999999
2017,32,Hauts-de-France,02,Aisne,02A,Déchets dangereux,985.08673999999996
